2022-11-09 14:48:31,473 >> 'h'
2022-11-09 14:48:31,473 >> 'h'
2022-11-09 14:48:31,601 >> 'e'
2022-11-09 14:48:31,601 >> 'e'
2022-11-09 14:48:31,705 >> 'l'
2022-11-09 14:48:31,705 >> 'l'
2022-11-09 14:48:31,833 >> 'l'
2022-11-09 14:48:31,833 >> 'l'
2022-11-09 14:48:31,961 >> Key.space
2022-11-09 14:48:31,961 >> Key.space
2022-11-09 14:48:33,160 >> 'w'
2022-11-09 14:48:33,160 >> 'w'
2022-11-09 14:48:33,488 >> Key.backspace
2022-11-09 14:48:33,488 >> Key.backspace
2022-11-09 14:48:33,608 >> 'v'
2022-11-09 14:48:33,608 >> 'v'
2022-11-09 14:48:33,768 >> 'i'
2022-11-09 14:48:33,768 >> 'i'
2022-11-09 14:48:33,872 >> 'a'
2022-11-09 14:48:33,872 >> 'a'
2022-11-09 14:48:33,967 >> Key.space
2022-11-09 14:48:33,967 >> Key.space
2022-11-09 14:48:35,169 >> 'm'
2022-11-09 14:48:35,169 >> 'm'
2022-11-09 14:48:35,262 >> 'a'
2022-11-09 14:48:35,262 >> 'a'
2022-11-09 14:48:35,575 >> Key.backspace
2022-11-09 14:48:35,575 >> Key.backspace
2022-11-09 14:48:35,719 >> 'e'
2022-11-09 14:48:35,719 >> 'e'
2022-11-09 14:48:35,837 >> 't'
2022-11-09 14:48:35,837 >> 't'
2022-11-09 14:48:36,030 >> 'a'
2022-11-09 14:48:36,030 >> 'a'
2022-11-09 14:48:36,362 >> 's'
2022-11-09 14:48:36,362 >> 's'
2022-11-09 14:48:36,490 >> 'p'
2022-11-09 14:48:36,490 >> 'p'
2022-11-09 14:48:36,642 >> 'l'
2022-11-09 14:48:36,642 >> 'l'
2022-11-09 14:48:36,819 >> 'o'
2022-11-09 14:48:36,819 >> 'o'
2022-11-09 14:48:36,972 >> 't'
2022-11-09 14:48:36,972 >> 't'
2022-11-09 14:48:37,118 >> 'i'
2022-11-09 14:48:37,118 >> 'i'
2022-11-09 14:48:37,383 >> Key.backspace
2022-11-09 14:48:37,383 >> Key.backspace
2022-11-09 14:48:37,608 >> Key.backspace
2022-11-09 14:48:37,608 >> Key.backspace
2022-11-09 14:48:37,895 >> 'i'
2022-11-09 14:48:37,895 >> 'i'
2022-11-09 14:48:37,978 >> 't'
2022-11-09 14:48:37,978 >> 't'
2022-11-09 14:48:38,082 >> Key.enter
2022-11-09 14:48:38,082 >> Key.enter
2022-11-09 14:50:24,442 >> Key.ctrl_l
2022-11-09 14:50:24,442 >> Key.ctrl_l
2022-11-09 14:50:24,710 >> Key.ctrl_l
2022-11-09 14:50:24,872 >> '\x14'
2022-11-09 14:50:24,896 >> '\x14'
2022-11-09 14:50:25,555 >> 'm'
2022-11-09 14:50:25,555 >> 'm'
2022-11-09 14:50:25,784 >> 'e'
2022-11-09 14:50:25,784 >> 'e'
2022-11-09 14:50:25,904 >> 't'
2022-11-09 14:50:25,904 >> 't'
2022-11-09 14:50:26,069 >> 'a'
2022-11-09 14:50:26,069 >> 'a'
2022-11-09 14:50:26,332 >> 's'
2022-11-09 14:50:26,332 >> 's'
2022-11-09 14:50:26,449 >> 'p'
2022-11-09 14:50:26,449 >> 'p'
2022-11-09 14:50:26,554 >> 'l'
2022-11-09 14:50:26,554 >> 'l'
2022-11-09 14:50:26,704 >> 'o'
2022-11-09 14:50:26,704 >> 'o'
2022-11-09 14:50:26,815 >> 't'
2022-11-09 14:50:26,822 >> 't'
2022-11-09 14:50:27,173 >> Key.backspace
2022-11-09 14:50:27,173 >> Key.backspace
2022-11-09 14:50:27,374 >> 'i'
2022-11-09 14:50:27,374 >> 'i'
2022-11-09 14:50:27,490 >> 't'
2022-11-09 14:50:27,490 >> 't'
2022-11-09 14:50:27,590 >> Key.space
2022-11-09 14:50:27,590 >> Key.space
2022-11-09 14:50:27,811 >> 'k'
2022-11-09 14:50:27,811 >> 'k'
2022-11-09 14:50:27,902 >> 'e'
2022-11-09 14:50:27,902 >> 'e'
2022-11-09 14:50:28,067 >> 'y'
2022-11-09 14:50:28,067 >> 'y'
2022-11-09 14:50:28,210 >> 'l'
2022-11-09 14:50:28,210 >> 'l'
2022-11-09 14:50:28,410 >> 'o'
2022-11-09 14:50:28,410 >> 'o'
2022-11-09 14:50:28,609 >> 'g'
2022-11-09 14:50:28,609 >> 'g'
2022-11-09 14:50:28,759 >> 'g'
2022-11-09 14:50:28,759 >> 'g'
2022-11-09 14:50:28,899 >> 'e'
2022-11-09 14:50:28,899 >> 'e'
2022-11-09 14:50:28,980 >> 'r'
2022-11-09 14:50:28,980 >> 'r'
2022-11-09 14:50:29,139 >> Key.space
2022-11-09 14:50:29,339 >> 'm'
2022-11-09 14:50:29,339 >> 'm'
2022-11-09 14:50:29,466 >> 'o'
2022-11-09 14:50:29,466 >> 'o'
2022-11-09 14:50:29,615 >> 'd'
2022-11-09 14:50:29,615 >> 'd'
2022-11-09 14:50:29,720 >> 'u'
2022-11-09 14:50:29,720 >> 'u'
2022-11-09 14:50:29,925 >> 'l'
2022-11-09 14:50:29,925 >> 'l'
2022-11-09 14:50:30,036 >> 'e'
2022-11-09 14:50:30,036 >> 'e'
2022-11-09 14:50:30,101 >> Key.enter
2022-11-09 14:50:30,101 >> Key.enter
2022-11-09 14:50:51,937 >> Key.cmd
2022-11-09 14:50:51,937 >> Key.cmd
2022-11-09 14:50:53,774 >> 'c'
2022-11-09 14:50:53,774 >> 'c'
2022-11-09 14:50:53,880 >> 'm'
2022-11-09 14:50:53,880 >> 'm'
2022-11-09 14:50:53,968 >> 'd'
2022-11-09 14:50:53,968 >> 'd'
2022-11-09 14:50:54,290 >> Key.backspace
2022-11-09 14:50:54,458 >> Key.backspace
2022-11-09 14:50:54,602 >> Key.backspace
2022-11-09 14:50:54,714 >> Key.backspace
2022-11-09 14:50:54,714 >> Key.backspace
2022-11-09 14:50:54,810 >> 'p'
2022-11-09 14:50:54,810 >> 'p'
2022-11-09 14:50:55,003 >> 'o'
2022-11-09 14:50:55,003 >> 'o'
2022-11-09 14:50:55,099 >> 'w'
2022-11-09 14:50:55,099 >> 'w'
2022-11-09 14:50:55,236 >> 'e'
2022-11-09 14:50:55,236 >> 'e'
2022-11-09 14:50:55,420 >> 'r'
2022-11-09 14:50:55,564 >> Key.enter
2022-11-09 14:50:56,622 >> 's'
2022-11-09 14:50:56,622 >> 's'
2022-11-09 14:50:56,758 >> 's'
2022-11-09 14:50:56,758 >> 's'
2022-11-09 14:50:57,274 >> 'h'
2022-11-09 14:50:57,410 >> Key.space
2022-11-09 14:50:57,418 >> Key.space
2022-11-09 14:50:58,112 >> 'k'
2022-11-09 14:50:58,112 >> 'k'
2022-11-09 14:50:58,200 >> 'e'
2022-11-09 14:50:58,200 >> 'e'
2022-11-09 14:50:58,352 >> 'y'
2022-11-09 14:50:58,352 >> 'y'
2022-11-09 14:50:59,078 >> Key.backspace
2022-11-09 14:50:59,253 >> Key.backspace
2022-11-09 14:50:59,253 >> Key.backspace
2022-11-09 14:50:59,402 >> Key.backspace
2022-11-09 14:50:59,402 >> Key.backspace
2022-11-09 14:50:59,673 >> '-'
2022-11-09 14:50:59,673 >> '-'
2022-11-09 14:51:00,152 >> 'g'
2022-11-09 14:51:00,152 >> 'g'
2022-11-09 14:51:00,328 >> 'e'
2022-11-09 14:51:00,736 >> Key.backspace
2022-11-09 14:51:00,736 >> Key.backspace
2022-11-09 14:51:00,891 >> Key.backspace
2022-11-09 14:51:00,891 >> Key.backspace
2022-11-09 14:51:01,051 >> 'k'
2022-11-09 14:51:01,083 >> 'e'
2022-11-09 14:51:01,083 >> 'e'
2022-11-09 14:51:01,223 >> 'y'
2022-11-09 14:51:01,599 >> 'g'
2022-11-09 14:51:01,599 >> 'g'
2022-11-09 14:51:01,755 >> 'e'
2022-11-09 14:51:01,755 >> 'e'
2022-11-09 14:51:01,830 >> 'n'
2022-11-09 14:51:01,830 >> 'n'
2022-11-09 14:51:02,741 >> Key.ctrl_l
2022-11-09 14:51:02,741 >> Key.ctrl_l
2022-11-09 14:51:02,929 >> Key.left
2022-11-09 14:51:02,929 >> Key.left
2022-11-09 14:51:03,093 >> Key.left
2022-11-09 14:51:03,093 >> Key.left
2022-11-09 14:51:03,233 >> Key.left
2022-11-09 14:51:03,233 >> Key.left
2022-11-09 14:51:04,201 >> 'c'
2022-11-09 14:51:04,201 >> 'c'
2022-11-09 14:51:04,289 >> 'd'
2022-11-09 14:51:04,289 >> 'd'
2022-11-09 14:51:04,394 >> Key.space
2022-11-09 14:51:04,394 >> Key.space
2022-11-09 14:51:05,055 >> '.'
2022-11-09 14:51:05,055 >> '.'
2022-11-09 14:51:09,524 >> Key.delete
2022-11-09 14:51:09,524 >> Key.delete
2022-11-09 14:51:09,748 >> Key.delete
2022-11-09 14:51:09,748 >> Key.delete
2022-11-09 14:51:09,912 >> Key.delete
2022-11-09 14:51:09,912 >> Key.delete
2022-11-09 14:51:10,041 >> Key.delete
2022-11-09 14:51:10,041 >> Key.delete
2022-11-09 14:51:10,185 >> Key.delete
2022-11-09 14:51:10,185 >> Key.delete
2022-11-09 14:51:10,699 >> Key.delete
2022-11-09 14:51:10,699 >> Key.delete
2022-11-09 14:51:10,732 >> Key.delete
2022-11-09 14:51:10,732 >> Key.delete
2022-11-09 14:51:10,763 >> Key.delete
2022-11-09 14:51:10,763 >> Key.delete
2022-11-09 14:51:10,795 >> Key.delete
2022-11-09 14:51:10,795 >> Key.delete
2022-11-09 14:51:10,827 >> Key.delete
2022-11-09 14:51:10,859 >> Key.delete
2022-11-09 14:51:10,891 >> Key.delete
2022-11-09 14:51:10,891 >> Key.delete
2022-11-09 14:51:10,925 >> Key.delete
2022-11-09 14:51:10,925 >> Key.delete
2022-11-09 14:51:10,954 >> Key.delete
2022-11-09 14:51:10,954 >> Key.delete
2022-11-09 14:51:11,117 >> Key.backspace
2022-11-09 14:51:11,117 >> Key.backspace
2022-11-09 14:51:11,529 >> Key.backspace
2022-11-09 14:51:11,529 >> Key.backspace
2022-11-09 14:51:11,698 >> Key.backspace
2022-11-09 14:51:11,698 >> Key.backspace
2022-11-09 14:51:11,913 >> Key.backspace
2022-11-09 14:51:11,913 >> Key.backspace
2022-11-09 14:51:12,069 >> Key.backspace
2022-11-09 14:51:12,069 >> Key.backspace
2022-11-09 14:51:12,245 >> 'm'
2022-11-09 14:51:12,407 >> 'k'
2022-11-09 14:51:12,407 >> 'k'
2022-11-09 14:51:12,757 >> 'd'
2022-11-09 14:51:12,868 >> 'i'
2022-11-09 14:51:12,868 >> 'i'
2022-11-09 14:51:12,957 >> 'r'
2022-11-09 14:51:12,957 >> 'r'
2022-11-09 14:51:13,061 >> Key.space
2022-11-09 14:51:13,061 >> Key.space
2022-11-09 14:51:13,328 >> 's'
2022-11-09 14:51:13,328 >> 's'
2022-11-09 14:51:13,473 >> 's'
2022-11-09 14:51:13,566 >> 'h'
2022-11-09 14:51:13,566 >> 'h'
2022-11-09 14:51:15,018 >> Key.left
2022-11-09 14:51:15,018 >> Key.left
2022-11-09 14:51:15,407 >> Key.left
2022-11-09 14:51:15,407 >> Key.left
2022-11-09 14:51:15,568 >> Key.left
2022-11-09 14:51:15,568 >> Key.left
2022-11-09 14:51:15,910 >> '.'
2022-11-09 14:51:15,910 >> '.'
2022-11-09 14:51:16,283 >> Key.enter
2022-11-09 14:51:16,283 >> Key.enter
2022-11-09 14:51:22,155 >> 'l'
2022-11-09 14:51:22,155 >> 'l'
2022-11-09 14:51:22,315 >> Key.enter
2022-11-09 14:51:22,315 >> Key.enter
2022-11-09 14:51:22,845 >> 'l'
2022-11-09 14:51:22,845 >> 'l'
2022-11-09 14:51:22,933 >> 's'
2022-11-09 14:51:22,941 >> 's'
2022-11-09 14:51:22,985 >> Key.enter
2022-11-09 14:51:24,028 >> 'c'
2022-11-09 14:51:24,028 >> 'c'
2022-11-09 14:51:24,118 >> 'd'
2022-11-09 14:51:24,118 >> 'd'
2022-11-09 14:51:24,206 >> Key.space
2022-11-09 14:51:24,804 >> '.'
2022-11-09 14:51:24,804 >> '.'
2022-11-09 14:51:25,048 >> 's'
2022-11-09 14:51:25,048 >> 's'
2022-11-09 14:51:25,202 >> 's'
2022-11-09 14:51:25,202 >> 's'
2022-11-09 14:51:25,290 >> 'h'
2022-11-09 14:51:25,290 >> 'h'
2022-11-09 14:51:25,450 >> Key.enter
2022-11-09 14:51:25,450 >> Key.enter
2022-11-09 14:51:27,460 >> 'l'
2022-11-09 14:51:27,460 >> 'l'
2022-11-09 14:51:27,700 >> Key.backspace
2022-11-09 14:51:27,700 >> Key.backspace
2022-11-09 14:51:27,804 >> 'd'
2022-11-09 14:51:27,804 >> 'd'
2022-11-09 14:51:27,886 >> 'i'
2022-11-09 14:51:27,886 >> 'i'
2022-11-09 14:51:27,990 >> 'r'
2022-11-09 14:51:27,990 >> 'r'
2022-11-09 14:51:28,047 >> Key.enter
2022-11-09 14:51:28,047 >> Key.enter
2022-11-09 14:51:32,128 >> 's'
2022-11-09 14:51:32,128 >> 's'
2022-11-09 14:51:32,280 >> 's'
2022-11-09 14:51:32,385 >> 'h'
2022-11-09 14:51:32,385 >> 'h'
2022-11-09 14:51:32,617 >> Key.space
2022-11-09 14:51:32,617 >> Key.space
2022-11-09 14:51:32,887 >> '-'
2022-11-09 14:51:32,887 >> '-'
2022-11-09 14:51:33,475 >> 'k'
2022-11-09 14:51:33,475 >> 'k'
2022-11-09 14:51:33,555 >> 'e'
2022-11-09 14:51:33,555 >> 'e'
2022-11-09 14:51:33,787 >> 'y'
2022-11-09 14:51:33,787 >> 'y'
2022-11-09 14:51:34,617 >> Key.backspace
2022-11-09 14:51:34,617 >> Key.backspace
2022-11-09 14:51:34,794 >> Key.backspace
2022-11-09 14:51:34,794 >> Key.backspace
2022-11-09 14:51:34,945 >> Key.backspace
2022-11-09 14:51:34,945 >> Key.backspace
2022-11-09 14:51:35,462 >> Key.backspace
2022-11-09 14:51:35,462 >> Key.backspace
2022-11-09 14:51:35,624 >> Key.backspace
2022-11-09 14:51:35,624 >> Key.backspace
2022-11-09 14:51:36,274 >> '-'
2022-11-09 14:51:36,468 >> 'g'
2022-11-09 14:51:36,468 >> 'g'
2022-11-09 14:51:36,728 >> Key.backspace
2022-11-09 14:51:36,728 >> Key.backspace
2022-11-09 14:51:36,905 >> 'k'
2022-11-09 14:51:36,905 >> 'k'
2022-11-09 14:51:36,978 >> 'e'
2022-11-09 14:51:36,978 >> 'e'
2022-11-09 14:51:37,112 >> 'y'
2022-11-09 14:51:37,120 >> 'y'
2022-11-09 14:51:37,410 >> 'g'
2022-11-09 14:51:37,410 >> 'g'
2022-11-09 14:51:37,522 >> 'e'
2022-11-09 14:51:37,522 >> 'e'
2022-11-09 14:51:37,618 >> 'n'
2022-11-09 14:51:37,618 >> 'n'
2022-11-09 14:51:37,760 >> Key.enter
2022-11-09 14:51:37,760 >> Key.enter
2022-11-09 14:51:39,869 >> Key.ctrl_l
2022-11-09 14:51:39,869 >> Key.ctrl_l
2022-11-09 14:51:40,209 >> Key.ctrl_l
2022-11-09 14:51:40,209 >> Key.ctrl_l
2022-11-09 14:51:40,377 >> '\x03'
2022-11-09 14:51:41,809 >> Key.up
2022-11-09 14:51:41,809 >> Key.up
2022-11-09 14:51:43,228 >> Key.space
2022-11-09 14:51:44,211 >> '-'
2022-11-09 14:51:44,211 >> '-'
2022-11-09 14:51:44,409 >> 'r'
2022-11-09 14:51:44,409 >> 'r'
2022-11-09 14:51:44,700 >> Key.backspace
2022-11-09 14:51:44,700 >> Key.backspace
2022-11-09 14:51:44,928 >> 't'
2022-11-09 14:51:44,936 >> 't'
2022-11-09 14:51:45,116 >> Key.space
2022-11-09 14:51:45,116 >> Key.space
2022-11-09 14:51:46,738 >> Key.space
2022-11-09 14:51:46,738 >> Key.space
2022-11-09 14:51:47,165 >> Key.backspace
2022-11-09 14:51:47,165 >> Key.backspace
2022-11-09 14:51:47,864 >> 'e'
2022-11-09 14:51:47,864 >> 'e'
2022-11-09 14:51:48,017 >> 'd'
2022-11-09 14:51:50,110 >> Key.backspace
2022-11-09 14:51:51,307 >> 'd'
2022-11-09 14:51:51,307 >> 'd'
2022-11-09 14:51:52,956 >> '2'
2022-11-09 14:51:52,956 >> '2'
2022-11-09 14:51:53,236 >> '5'
2022-11-09 14:51:53,236 >> '5'
2022-11-09 14:51:53,388 >> '5'
2022-11-09 14:51:53,388 >> '5'
2022-11-09 14:51:53,800 >> '1'
2022-11-09 14:51:53,800 >> '1'
2022-11-09 14:51:53,961 >> '9'
2022-11-09 14:51:53,961 >> '9'
2022-11-09 14:51:55,857 >> Key.enter
2022-11-09 14:51:56,885 >> Key.enter
2022-11-09 14:51:57,365 >> Key.enter
2022-11-09 14:51:57,365 >> Key.enter
2022-11-09 14:51:58,991 >> Key.enter
2022-11-09 14:51:58,991 >> Key.enter
2022-11-09 14:52:01,927 >> 'd'
2022-11-09 14:52:01,927 >> 'd'
2022-11-09 14:52:02,015 >> 'i'
2022-11-09 14:52:02,015 >> 'i'
2022-11-09 14:52:02,117 >> 'r'
2022-11-09 14:52:02,117 >> 'r'
2022-11-09 14:52:02,188 >> Key.enter
2022-11-09 14:52:02,188 >> Key.enter
2022-11-09 14:52:11,157 >> 't'
2022-11-09 14:52:11,157 >> 't'
2022-11-09 14:52:11,329 >> 'y'
2022-11-09 14:52:11,329 >> 'y'
2022-11-09 14:52:11,472 >> 'p'
2022-11-09 14:52:11,472 >> 'p'
2022-11-09 14:52:11,608 >> Key.space
2022-11-09 14:52:11,608 >> Key.space
2022-11-09 14:52:11,623 >> 'e'
2022-11-09 14:52:11,623 >> 'e'
2022-11-09 14:52:12,161 >> Key.backspace
2022-11-09 14:52:12,161 >> Key.backspace
2022-11-09 14:52:12,297 >> Key.backspace
2022-11-09 14:52:12,297 >> Key.backspace
2022-11-09 14:52:12,406 >> 'e'
2022-11-09 14:52:12,406 >> 'e'
2022-11-09 14:52:12,518 >> Key.space
2022-11-09 14:52:12,518 >> Key.space
2022-11-09 14:52:12,766 >> 'i'
2022-11-09 14:52:12,766 >> 'i'
2022-11-09 14:52:13,114 >> 'd'
2022-11-09 14:52:13,114 >> 'd'
2022-11-09 14:52:13,351 >> Key.tab
2022-11-09 14:52:13,351 >> Key.tab
2022-11-09 14:52:14,505 >> Key.tab
2022-11-09 14:52:15,031 >> Key.enter
2022-11-09 14:52:15,031 >> Key.enter
2022-11-09 14:52:20,975 >> Key.cmd
2022-11-09 14:52:20,975 >> Key.cmd
2022-11-09 14:52:29,622 >> Key.ctrl_l
2022-11-09 14:52:30,030 >> '\x16'
2022-11-09 14:52:30,030 >> '\x16'
2022-11-09 14:52:31,287 >> '\x16'
2022-11-09 14:52:31,287 >> '\x16'
2022-11-09 14:52:32,622 >> Key.enter
2022-11-09 14:52:32,622 >> Key.enter
2022-11-09 14:53:11,936 >> Key.cmd
2022-11-09 14:53:11,936 >> Key.cmd
2022-11-09 14:53:15,416 >> 's'
2022-11-09 14:53:15,568 >> 's'
2022-11-09 14:53:15,568 >> 's'
2022-11-09 14:53:15,690 >> 'h'
2022-11-09 14:53:15,690 >> 'h'
2022-11-09 14:53:15,944 >> Key.space
2022-11-09 14:53:15,944 >> Key.space
2022-11-09 14:53:16,539 >> Key.backspace
2022-11-09 14:53:16,539 >> Key.backspace
2022-11-09 14:53:16,699 >> Key.backspace
2022-11-09 14:53:16,699 >> Key.backspace
2022-11-09 14:53:16,830 >> Key.backspace
2022-11-09 14:53:16,972 >> Key.backspace
2022-11-09 14:53:17,044 >> Key.backspace
2022-11-09 14:53:17,044 >> Key.backspace
2022-11-09 14:53:17,238 >> 'c'
2022-11-09 14:53:17,238 >> 'c'
2022-11-09 14:53:17,261 >> 'd'
2022-11-09 14:53:17,261 >> 'd'
2022-11-09 14:53:17,381 >> Key.space
2022-11-09 14:53:17,381 >> Key.space
2022-11-09 14:53:17,517 >> '.'
2022-11-09 14:53:17,517 >> '.'
2022-11-09 14:53:17,680 >> '.'
2022-11-09 14:53:17,680 >> '.'
2022-11-09 14:53:17,792 >> Key.enter
2022-11-09 14:53:17,792 >> Key.enter
2022-11-09 14:53:26,438 >> Key.alt_l
2022-11-09 14:53:26,438 >> Key.alt_l
2022-11-09 14:53:26,521 >> Key.tab
2022-11-09 14:53:33,296 >> Key.ctrl_l
2022-11-09 14:53:33,356 >> '\x03'
2022-11-09 14:53:33,356 >> '\x03'
2022-11-09 14:53:33,665 >> Key.alt_l
2022-11-09 14:53:33,665 >> Key.alt_l
2022-11-09 14:53:33,794 >> Key.tab
2022-11-09 14:53:33,794 >> Key.tab
2022-11-09 14:53:34,675 >> Key.backspace
2022-11-09 14:53:34,675 >> Key.backspace
2022-11-09 14:53:34,874 >> Key.backspace
2022-11-09 14:53:34,874 >> Key.backspace
2022-11-09 14:53:34,999 >> Key.ctrl_l
2022-11-09 14:53:34,999 >> Key.ctrl_l
2022-11-09 14:53:35,154 >> '\x16'
2022-11-09 14:53:35,154 >> '\x16'
2022-11-09 14:53:35,282 >> Key.ctrl_l
2022-11-09 14:53:35,592 >> Key.enter
2022-11-09 14:53:35,592 >> Key.enter
2022-11-09 14:53:38,304 >> Key.enter
2022-11-09 14:53:39,679 >> Key.up
2022-11-09 14:53:40,195 >> Key.enter
2022-11-09 14:53:40,195 >> Key.enter
2022-11-09 14:53:40,695 >> 'y'
2022-11-09 14:53:40,695 >> 'y'
2022-11-09 14:53:40,950 >> 'e'
2022-11-09 14:53:40,950 >> 'e'
2022-11-09 14:53:41,176 >> 's'
2022-11-09 14:53:41,176 >> 's'
2022-11-09 14:53:41,296 >> Key.enter
2022-11-09 14:53:41,296 >> Key.enter
2022-11-09 14:53:43,246 >> Key.enter
2022-11-09 14:53:43,246 >> Key.enter
2022-11-09 14:53:43,406 >> Key.enter
2022-11-09 14:53:43,537 >> Key.enter
2022-11-09 14:53:43,537 >> Key.enter
2022-11-09 14:53:46,865 >> 's'
2022-11-09 14:53:46,865 >> 's'
2022-11-09 14:53:47,002 >> 'u'
2022-11-09 14:53:47,002 >> 'u'
2022-11-09 14:53:47,129 >> 'd'
2022-11-09 14:53:47,129 >> 'd'
2022-11-09 14:53:47,201 >> 'o'
2022-11-09 14:53:47,201 >> 'o'
2022-11-09 14:53:47,378 >> Key.space
2022-11-09 14:53:47,378 >> Key.space
2022-11-09 14:53:47,554 >> 'u'
2022-11-09 14:53:47,554 >> 'u'
2022-11-09 14:53:47,634 >> 's'
2022-11-09 14:53:47,634 >> 's'
